,bid,ask,last,openinterest,type,expiration,strike,underlying,underlying_last,quotedate,implied_vol,delta,gamma,vega,theta,rho,ticker,event_date,day_to_event
2016-01-15,28.0,33.0,31.1,293.0,call,2016-02-18,5125,AS51,4892.8009999999995,2016-01-15,0.1874188394800324,0.20333518619808355,0.001008560977357112,4.215184247821896,-1.0853242675545662,0.8977663693264589,AS51 02-18-16 C5125 Index,2015-12-16,-30
2016-01-18,20.0,27.0,25.4,353.0,call,2016-02-18,5125,AS51,4858.702,2016-01-18,0.19759128734949435,0.17335569713311869,0.0009145536687543023,3.623150236814505,-1.0900045913514333,0.6937916121516279,AS51 02-18-16 C5125 Index,2015-12-16,-33
2016-01-19,27.0,32.0,30.9,353.0,call,2016-02-18,5125,AS51,4903.069,2016-01-19,0.19295880666872173,0.20721413338161457,0.0010526228551078806,4.013301619826679,-1.2126414824239526,0.8096590633522684,AS51 02-18-16 C5125 Index,2015-12-16,-34
2016-01-20,18.0,21.0,21.0,624.0,call,2016-02-18,5125,AS51,4841.526,2016-01-20,0.1991524165660522,0.15225843074165357,0.0008654201616862334,3.2098316844810335,-1.0456012831707,0.5690063392737682,AS51 02-18-16 C5125 Index,2015-12-16,-35
2016-01-21,20.0,27.0,21.6,1044.0,call,2016-02-18,5125,AS51,4864.004,2016-01-21,0.19343190654168788,0.16096897260131382,0.0009362684158803189,3.286862217876507,-1.07530333591328,0.5840521738367963,AS51 02-18-16 C5125 Index,2015-12-16,-36
2016-01-22,22.0,31.0,24.7,1059.0,call,2016-02-18,5125,AS51,4915.9529999999995,2016-01-22,0.17925594940718648,0.19109403331638927,0.0011347720217743358,3.6363739838973617,-1.1351525467774448,0.6766342666252793,AS51 02-18-16 C5125 Index,2015-12-16,-37
2016-01-25,30.0,39.0,35.7,1054.0,call,2016-02-18,5125,AS51,5006.564,2016-01-25,0.16350771733843894,0.280190747277116,0.0016017217624306472,4.316415601457224,-1.3629469421634053,0.8989104055566294,AS51 02-18-16 C5125 Index,2015-12-16,-40
2016-01-27,22.0,31.0,27.3,1070.0,call,2016-02-18,5125,AS51,4946.441,2016-01-27,0.18695764655052002,0.21541679718825835,0.0012869385734453618,3.5482689722632053,-1.426082961391386,0.6257923975182216,AS51 02-18-16 C5125 Index,2015-12-16,-42
2016-01-28,20.0,30.0,27.6,1097.0,call,2016-02-18,5125,AS51,4976.164000000001,2016-01-28,0.17323874573693585,0.23315146479902715,0.001477955481601348,3.6477257893631903,-1.4158535333076372,0.6516328339529841,AS51 02-18-16 C5125 Index,2015-12-16,-43
2016-01-29,31.0,35.0,34.0,1115.0,call,2016-02-18,5125,AS51,5005.524,2016-01-29,0.17443312424503135,0.2755134287783781,0.0016320241781253137,3.9083349396592686,-1.5988235765293728,0.7370351123684723,AS51 02-18-16 C5125 Index,2015-12-16,-44
2016-02-01,32.0,41.0,37.7,1152.0,call,2016-02-18,5125,AS51,5043.589,2016-02-01,0.16792470993331804,0.32241682077485456,0.0019602230597932516,3.8999185360609805,-1.8018301918471094,0.7398204060678211,AS51 02-18-16 C5125 Index,2015-12-16,-47
2016-02-02,15.0,22.0,20.5,1293.0,call,2016-02-18,5125,AS51,4993.322,2016-02-02,0.16203848268326124,0.2155657655628542,0.0017260229520223934,3.0568279692480473,-1.4658060694768695,0.46285557463313654,AS51 02-18-16 C5125 Index,2015-12-16,-48
2016-02-03,8.0,15.0,9.0,1396.0,call,2016-02-18,5125,AS51,4876.7570000000005,2016-02-03,0.19338676244765635,0.10084539109696766,0.0009231369314607502,1.744831509018623,-1.0872729058161612,0.1984103288835102,AS51 02-18-16 C5125 Index,2015-12-16,-49
2016-02-04,18.0,31.0,21.0,1365.0,call,2016-02-18,5125,AS51,4980.359,2016-02-04,0.18415066202443597,0.21004433603774336,0.0016035735800487558,2.8094327869480766,-1.7678880679995972,0.3931875833255999,AS51 02-18-16 C5125 Index,2015-12-16,-50
2016-02-05,12.0,15.0,13.8,1380.0,call,2016-02-18,5125,AS51,4976.1759999999995,2016-02-05,0.16564163445359895,0.1686627243412054,0.0016176018308465395,2.3631053829466295,-1.4415985327657466,0.2940120606163613,AS51 02-18-16 C5125 Index,2015-12-16,-51
2016-02-08,8.0,14.0,10.3,1387.0,call,2016-02-18,5125,AS51,4975.393,2016-02-08,0.17085924534126304,0.14437800878976761,0.0016144916488712551,1.870838091741568,-1.5436347809289361,0.1939828313113831,AS51 02-18-16 C5125 Index,2015-12-16,-54
2016-02-09,2.0,4.0,3.3,1371.0,call,2016-02-18,5125,AS51,4832.076,2016-02-09,0.2245746524537018,0.047353241406779024,0.0005793776533830241,0.7490997193622915,-0.9172068302665787,0.05560630553192129,AS51 02-18-16 C5125 Index,2015-12-16,-55
2016-02-10,1.0,,1.8,1640.0,call,2016-02-18,5125,AS51,4775.68,2016-02-10,0.2477489478276553,0.027227408902949137,0.0003582865749683191,0.44372092950038144,-0.6771881724353438,0.02810507225197507,AS51 02-18-16 C5125 Index,2015-12-16,-56
2016-02-11,1.0,3.0,1.4,1771.0,call,2016-02-18,5125,AS51,4821.077,2016-02-11,0.22524835548730834,0.024911293852268344,0.00038742239465156523,0.38899109687848693,-0.6167386223971529,0.022764242762188663,AS51 02-18-16 C5125 Index,2015-12-16,-57
2016-02-12,,2.0,0.7,1771.0,call,2016-02-18,5125,AS51,4765.346,2016-02-12,0.2547494697217046,0.013024683394987868,0.00021540510306699762,0.20484083650766305,-0.4301492689206465,0.010087746233025508,AS51 02-18-16 C5125 Index,2015-12-16,-58
2016-02-15,,3.0,0.4,1771.0,call,2016-02-18,5125,AS51,4843.46,2016-02-15,0.26799929350237506,0.010096083469713687,0.00022836650698184746,0.11800648743671112,-0.523390831479625,0.003986299433607081,AS51 02-18-16 C5125 Index,2015-12-16,-61
2016-02-16,,1.0,0.6,1771.0,call,2016-02-18,5125,AS51,4910.037,2016-02-16,0.272550488894069,0.0169466210084166,0.00042443774903533463,0.1528155781425815,-1.0349511099242166,0.0045264951329481,AS51 02-18-16 C5125 Index,2015-12-16,-62
2016-02-17,,1.0,0.2,1771.0,call,2016-02-18,5125,AS51,4882.1,2016-02-17,0.37271705015144146,0.006513710658125444,0.00019198558282952164,0.04672704895021179,-0.86839286868693,0.0008657695014803903,AS51 02-18-16 C5125 Index,2015-12-16,-63
2015-10-16,131.0,144.0,131.7,4.0,call,2016-01-21,5350,AS51,5268.209,2015-10-16,0.17126569730972543,0.4106737798035715,0.0008284764736929411,10.465390283778138,-0.7545791648950881,5.3996187499738015,AS51 01-21-16 C5350 Index,2015-12-16,61
2015-10-19,112.0,124.0,120.5,4.0,call,2016-01-21,5350,AS51,5269.709,2015-10-19,0.1620067924648,0.4047321169765828,0.000886658087611898,10.273008790522576,-0.7187951185529381,5.182414385357037,AS51 01-21-16 C5350 Index,2015-12-16,58
2015-10-20,95.0,122.0,109.8,9.0,call,2016-01-21,5350,AS51,5235.5740000000005,2015-10-20,0.16533554905288375,0.3772475502609594,0.0008625686872615493,9.9604421888175,-0.7313106541973436,4.752701214000753,AS51 01-21-16 C5350 Index,2015-12-16,57
2015-10-21,110.0,123.0,117.7,9.0,call,2016-01-21,5350,AS51,5248.305,2015-10-21,0.16909238548346517,0.39094149162370956,0.0008546992327038078,10.033915963145045,-0.761867837254901,4.874941836658847,AS51 01-21-16 C5350 Index,2015-12-16,56
2015-10-22,103.0,115.0,110.2,9.0,call,2016-01-21,5350,AS51,5263.844,2015-10-22,0.15626615764062407,0.39416960647416716,0.0009293108099955562,10.0318370796078,-0.6997311355232607,4.898161806573917,AS51 01-21-16 C5350 Index,2015-12-16,55
2015-10-23,137.0,161.0,149.7,160.0,call,2016-01-21,5350,AS51,5351.565,2015-10-23,0.15819742115945618,0.4773971581214088,0.0009376239214679673,10.474645479925057,-0.7209259653617975,5.930437617128212,AS51 01-21-16 C5350 Index,2015-12-16,54
2015-10-26,145.0,158.0,151.8,160.0,call,2016-01-21,5350,AS51,5347.993,2015-10-26,0.16401463267260413,0.47631668705671143,0.00092065205772033,10.294047603575773,-0.7711293044336646,5.709913227674961,AS51 01-21-16 C5350 Index,2015-12-16,51
2015-10-27,149.0,167.0,157.9,160.0,call,2016-01-21,5350,AS51,5346.151999999999,2015-10-27,0.17158859094086162,0.4770531676217695,0.0008855992931879909,10.233256513104406,-0.8211540671067632,5.637120333482777,AS51 01-21-16 C5350 Index,2015-12-16,50
2015-10-28,132.0,147.0,139.3,160.0,call,2016-01-21,5350,AS51,5335.223000000001,2015-10-28,0.15914334857664467,0.4628433788357186,0.0009603508843645232,10.130937756954664,-0.7556675262812879,5.426196559281463,AS51 01-21-16 C5350 Index,2015-12-16,49
2015-10-29,103.0,119.0,112.7,160.0,call,2016-01-21,5350,AS51,5266.857,2015-10-29,0.16281609710899891,0.4000310502467937,0.000931966865651634,9.686955122170565,-0.774661953131904,4.589406365085285,AS51 01-21-16 C5350 Index,2015-12-16,48
2015-10-30,96.0,110.0,106.1,160.0,call,2016-01-21,5350,AS51,5239.439,2015-10-30,0.16789759297123033,0.3786171975562927,0.0009002124659772547,9.435051988461051,-0.7997436955255639,4.269705808455152,AS51 01-21-16 C5350 Index,2015-12-16,47
2015-11-02,60.0,74.0,71.4,160.0,call,2016-01-21,5350,AS51,5165.751,2015-11-02,0.15969066166454962,0.30133439138289225,0.0008971983314010328,8.37976880947043,-0.7156540074152404,3.2552732791683656,AS51 01-21-16 C5350 Index,2015-12-16,44
2015-11-03,94.0,108.0,103.4,160.0,call,2016-01-21,5350,AS51,5239.215999999999,2015-11-03,0.16858240978509925,0.3770745375124046,0.0009181978017449535,9.196346800999637,-0.8274270846491051,4.052104686577524,AS51 01-21-16 C5350 Index,2015-12-16,43
2015-11-04,87.0,100.0,96.3,160.0,call,2016-01-21,5350,AS51,5242.293,2015-11-04,0.16044625478185326,0.37227196850432714,0.0009666087177633474,9.10803333255898,-0.785110345379138,3.96466250130804,AS51 01-21-16 C5350 Index,2015-12-16,42
2015-11-05,72.0,86.0,82.8,160.0,call,2016-01-21,5350,AS51,5192.971,2015-11-05,0.1656479077522292,0.33053024118858954,0.0009119680709901487,8.593997907152113,-0.791110921358728,3.4462962930926575,AS51 01-21-16 C5350 Index,2015-12-16,41
2015-11-06,86.0,100.0,94.2,160.0,call,2016-01-21,5350,AS51,5215.008,2015-11-06,0.17100105265107604,0.3553738516849132,0.0009096807982409941,8.80883544706014,-0.8468531548197448,3.6627366697013786,AS51 01-21-16 C5350 Index,2015-12-16,40
2015-11-09,54.0,64.0,61.3,160.0,call,2016-01-21,5350,AS51,5119.494000000001,2015-11-09,0.17007421873968165,0.2674164411817232,0.000841278562553309,7.5000192722833585,-0.767585522597067,2.6154737322623696,AS51 01-21-16 C5350 Index,2015-12-16,37
2015-11-10,39.0,51.0,48.5,174.0,call,2016-01-21,5350,AS51,5099.233,2015-11-10,0.16041791360565066,0.23541963580804562,0.0008432986770237007,6.938788147745572,-0.6802192936237073,2.272358615198534,AS51 01-21-16 C5350 Index,2015-12-16,36
2015-11-11,49.0,60.0,56.0,213.0,call,2016-01-21,5350,AS51,5122.624,2015-11-11,0.1638271348280212,0.2591436882221949,0.0008711454780263406,7.284956562687413,-0.7377726096714964,2.4733203574855565,AS51 01-21-16 C5350 Index,2015-12-16,35
2015-11-12,50.0,60.0,57.0,455.0,call,2016-01-21,5350,AS51,5125.692,2015-11-12,0.16512627380026945,0.26237660859378903,0.0008755048913578055,7.284251723670966,-0.7551000311958285,2.469871722080606,AS51 01-21-16 C5350 Index,2015-12-16,34
2015-11-13,30.0,40.0,34.2,454.0,call,2016-01-21,5350,AS51,5051.255,2015-11-13,0.15688369715069675,0.18662186024632166,0.000776393037255676,5.875086434604156,-0.5952392223461792,1.7173903485703783,AS51 01-21-16 C5350 Index,2015-12-16,33
2015-11-16,25.0,32.0,27.4,460.0,call,2016-01-21,5350,AS51,5003.818,2015-11-16,0.1624648631859532,0.1559964460248372,0.0006903091641689949,5.07758461306027,-0.5648219232614504,1.3619105868667722,AS51 01-21-16 C5350 Index,2015-12-16,30
2015-11-17,43.0,58.0,53.2,547.0,call,2016-01-21,5350,AS51,5118.2429999999995,2015-11-17,0.16792022763660158,0.253030514606576,0.0008784119851996187,6.8811901897785575,-0.7887146713856101,2.211552271538297,AS51 01-21-16 C5350 Index,2015-12-16,29
2015-11-18,45.0,54.0,52.0,1621.0,call,2016-01-21,5350,AS51,5133.113,2015-11-18,0.16181145380649495,0.2564405715102345,0.0009224670182516913,6.896184413065052,-0.7701131861280962,2.216922180991324,AS51 01-21-16 C5350 Index,2015-12-16,28
2015-11-19,85.0,96.0,92.6,1642.0,call,2016-01-21,5350,AS51,5242.566,2015-11-19,0.17111082700154745,0.3728739750846202,0.0010102493365045883,8.200523215306877,-0.9619290362475337,3.2142365675616174,AS51 01-21-16 C5350 Index,2015-12-16,27
2015-11-20,84.0,95.0,91.3,1642.0,call,2016-01-21,5350,AS51,5256.144,2015-11-20,0.1644476462673802,0.380629288191052,0.0010636495300187052,8.208419608090667,-0.9334822461179665,3.2432664564295743,AS51 01-21-16 C5350 Index,2015-12-16,26
2015-11-23,88.0,102.0,97.2,1642.0,call,2016-01-21,5350,AS51,5276.422,2015-11-23,0.16547464443277415,0.40157210710843466,0.001095757065899128,8.159882940228036,-0.9799821156291076,3.2678950720949245,AS51 01-21-16 C5350 Index,2015-12-16,23
2015-11-24,66.0,80.0,74.2,1597.0,call,2016-01-21,5350,AS51,5226.389,2015-11-24,0.16112914864928454,0.3421753380323464,0.0010892872502815006,7.6182483133829395,-0.9199129176070877,2.7238411649393193,AS51 01-21-16 C5350 Index,2015-12-16,22
2015-11-25,59.0,70.0,65.1,1619.0,call,2016-01-21,5350,AS51,5193.681,2015-11-25,0.16447066659643253,0.309942684529878,0.001040886350344882,7.211478284527512,-0.9160148335374061,2.4121828933894194,AS51 01-21-16 C5350 Index,2015-12-16,21
2015-11-26,64.0,78.0,71.6,1619.0,call,2016-01-21,5350,AS51,5210.697,2015-11-26,0.16721409151719843,0.32968524600449034,0.0010563395175860115,7.358057933298034,-0.9656825719409133,2.525814675309374,AS51 01-21-16 C5350 Index,2015-12-16,20
2015-11-27,57.0,69.0,65.4,1487.0,call,2016-01-21,5350,AS51,5202.584,2015-11-27,0.16359028071622758,0.31577900772283296,0.0010721816319377948,7.153752117880174,-0.9369815807192265,2.3770047868851454,AS51 01-21-16 C5350 Index,2015-12-16,19
2015-11-30,48.0,57.0,53.7,1555.0,call,2016-01-21,5350,AS51,5166.518,2015-11-30,0.16620206389265196,0.27669469600504626,0.0010292410958780917,6.505188773734232,-0.9293117772157801,1.9601124007002508,AS51 01-21-16 C5350 Index,2015-12-16,16
2015-12-01,74.0,87.0,81.4,1660.0,call,2016-01-21,5350,AS51,5266.139,2015-12-01,0.1606476116853319,0.3808076513991774,0.0011995318361367492,7.467031787404714,-1.0210465549718541,2.6883092397565,AS51 01-21-16 C5350 Index,2015-12-16,15
2015-12-02,80.0,92.0,85.3,1668.0,call,2016-01-21,5350,AS51,5258.339,2015-12-02,0.17133355885980223,0.3796577647632847,0.001136662744540357,7.376466322424021,-1.109335120377072,2.6179030563117887,AS51 01-21-16 C5350 Index,2015-12-16,14
2015-12-03,60.0,74.0,69.7,1668.0,call,2016-01-21,5350,AS51,5227.717000000001,2015-12-03,0.1664515478697551,0.33915373131468973,0.0011438808091393511,6.985475374947015,-1.0495486895782244,2.286621551056289,AS51 01-21-16 C5350 Index,2015-12-16,13
2015-12-04,43.0,47.0,45.6,2294.0,call,2016-01-21,5350,AS51,5151.607,2015-12-04,0.16550729869205447,0.25317577942546765,0.0010317218766625876,5.959551979896681,-0.9269946138820628,1.65522689427116,AS51 01-21-16 C5350 Index,2015-12-16,12
2015-12-07,38.0,42.0,39.7,2197.0,call,2016-01-21,5350,AS51,5155.697,2015-12-07,0.15829557239420616,0.2409988043237048,0.0010845460969619478,5.626148676276325,-0.894031656158737,1.4829248372736714,AS51 01-21-16 C5350 Index,2015-12-16,9
2015-12-08,,34.0,33.5,3250.0,call,2016-01-21,5350,AS51,5108.605,2015-12-08,0.16800363513842856,0.20522305937649693,0.0009519895752380912,5.031706858560636,-0.8800238945226794,1.2234453720226581,AS51 01-21-16 C5350 Index,2015-12-16,8
2015-12-09,23.0,26.0,25.6,3790.0,call,2016-01-21,5350,AS51,5080.4529999999995,2015-12-09,0.16424710259637537,0.17109171919655736,0.0008854689754618413,4.4223339347393384,-0.7778826255024666,0.993857748956006,AS51 01-21-16 C5350 Index,2015-12-16,7
2015-12-10,14.0,24.0,20.0,3716.0,call,2016-01-21,5350,AS51,5037.717000000001,2015-12-10,0.1685506568041342,0.1396420051646683,0.000770124116821646,3.7906626187868824,-0.706656880582556,0.786466573697254,AS51 01-21-16 C5350 Index,2015-12-16,6
2015-12-11,12.0,15.0,13.3,3719.0,call,2016-01-21,5350,AS51,5029.45,2015-12-11,0.15400263130501876,0.10859229752210722,0.000716655366444903,3.135959756907449,-0.5471719257439778,0.5985545414157548,AS51 01-21-16 C5350 Index,2015-12-16,5
2015-12-14,5.0,10.0,7.8,3739.0,call,2016-01-21,5350,AS51,4928.598,2015-12-14,0.1721392101238149,0.0663817024528277,0.0004702975946592622,2.047340551148664,-0.4386968358792003,0.33249346810774977,AS51 01-21-16 C5350 Index,2015-12-16,2
2015-12-15,6.0,12.0,8.1,3785.0,call,2016-01-21,5350,AS51,4909.555,2015-12-15,0.18208311062201424,0.06636683388534333,0.0004522638955532183,2.0121238189081194,-0.4701623670293882,0.3220841090967235,AS51 01-21-16 C5350 Index,2015-12-16,1
2015-12-16,10.0,14.0,13.7,3911.0,call,2016-01-21,5350,AS51,5028.447,2015-12-16,0.16535990495875308,0.11076819868778812,0.0007227552519589127,2.980566806263149,-0.641914448497152,0.535849659998149,AS51 01-21-16 C5350 Index,2015-12-16,0
2015-12-17,18.0,22.0,19.1,4095.0,call,2016-01-21,5350,AS51,5102.008,2015-12-17,0.1548746958708444,0.153047238848986,0.0009643103820708782,3.727818501915271,-0.7650314389442658,0.7304435149175424,AS51 01-21-16 C5350 Index,2015-12-16,-1
2015-12-18,16.0,,20.3,4019.0,call,2016-01-21,5350,AS51,5106.659000000001,2015-12-18,0.158239581625209,0.15973948714697492,0.0009840677238907678,3.78268244110739,-0.8178173470664433,0.7409532342359576,AS51 01-21-16 C5350 Index,2015-12-16,-2
2015-12-21,14.0,18.0,16.6,4070.0,call,2016-01-21,5350,AS51,5109.049,2015-12-21,0.15359031266591455,0.14416950735754142,0.0009915786481252478,3.3762916617362713,-0.7801054564832298,0.6114805862811431,AS51 01-21-16 C5350 Index,2015-12-16,-5
2015-12-22,13.0,,16.6,4168.0,call,2016-01-21,5350,AS51,5116.691,2015-12-22,0.15263559739131077,0.14660898425535926,0.0010242844026779544,3.3642104965481763,-0.7985162074696692,0.6029201673357851,AS51 01-21-16 C5350 Index,2015-12-16,-6
2015-12-23,10.0,,17.3,4159.0,call,2016-01-21,5350,AS51,5141.779,2015-12-23,0.14588814171828496,0.158587798396143,0.0011426696135748923,3.5016490475282422,-0.8185088004133527,0.634125450192771,AS51 01-21-16 C5350 Index,2015-12-16,-7
2015-12-24,24.0,28.0,27.0,4197.0,call,2016-01-21,5350,AS51,5207.649,2015-12-24,0.14049135803239388,0.2325597916852401,0.0015054331144389787,4.40007066905119,-1.0113373897110465,0.9083428346596101,AS51 01-21-16 C5350 Index,2015-12-16,-8
2015-12-29,,53.0,52.7,4624.0,call,2016-01-21,5350,AS51,5267.344,2015-12-29,0.17210681315397292,0.3513811036190207,0.00162703012710957,4.895668397034283,-1.6897171071822934,1.133077764405579,AS51 01-21-16 C5350 Index,2015-12-16,-13
2015-12-30,,70.0,66.4,5661.0,call,2016-01-21,5350,AS51,5319.941999999999,2015-12-30,0.16183178124431777,0.43382057946658376,0.0018572920237730072,5.127286900032268,-1.7087471101345593,1.3510412894714947,AS51 01-21-16 C5350 Index,2015-12-16,-14
2015-12-31,47.0,55.0,50.1,5713.0,call,2016-01-21,5350,AS51,5295.859,2015-12-31,0.15213457162595503,0.37963881270288774,0.001966123040908539,4.826561744057473,-1.594423042271013,1.1279092077545194,AS51 01-21-16 C5350 Index,2015-12-16,-15
2016-01-04,,53.0,49.8,5695.0,call,2016-01-21,5350,AS51,5270.475,2016-01-04,0.18866626137410797,0.3516394535552203,0.001726638070592514,4.214549200529653,-2.196636204730826,0.8399895378794423,AS51 01-21-16 C5350 Index,2015-12-16,-19
2016-01-05,,23.0,19.7,5845.0,call,2016-01-21,5350,AS51,5184.434,2016-01-05,0.17507795710583424,0.19118571570146137,0.0014323027357056551,2.954582425634521,-1.5408838489966799,0.42585850950005044,AS51 01-21-16 C5350 Index,2015-12-16,-20
2016-01-06,6.0,25.0,7.0,6028.0,call,2016-01-21,5350,AS51,5123.134,2016-01-06,0.16221141291559296,0.09067116747800151,0.0009687992200581116,1.6950597560030374,-0.8811930539405225,0.1880221401066756,AS51 01-21-16 C5350 Index,2015-12-16,-21
2016-01-07,,7.0,3.4,5719.0,call,2016-01-21,5350,AS51,5010.34,2016-01-07,0.19687607636525875,0.04362798273496625,0.0004783960316850213,0.9068805364739301,-0.6210216627379886,0.08253902406105068,AS51 01-21-16 C5350 Index,2015-12-16,-22
2016-01-08,,4.0,2.3,5773.0,call,2016-01-21,5350,AS51,4990.839,2016-01-08,0.1993404668849293,0.031787129542979006,0.00038006835024608285,0.6721323288044597,-0.5032569555024377,0.05568432316917733,AS51 01-21-16 C5350 Index,2015-12-16,-23
2016-01-11,,7.0,1.6,5724.0,call,2016-01-21,5350,AS51,4932.237,2016-01-11,0.24363937878467323,0.021945617498733947,0.00026327099335424854,0.42750923893299886,-0.512558571835789,0.029216708661672065,AS51 01-21-16 C5350 Index,2015-12-16,-26
2016-01-12,,3.0,1.6,6404.0,call,2016-01-21,5350,AS51,4925.1320000000005,2016-01-12,0.26045962132676476,0.021704740463524316,0.0002575580870058813,0.4012370140977488,-0.5724583904387163,0.025964065925407828,AS51 01-21-16 C5350 Index,2015-12-16,-27
2016-01-13,,2.0,1.3,6394.0,call,2016-01-21,5350,AS51,4987.44,2016-01-13,0.23261242041936533,0.020754517679309727,0.00029084675878106433,0.36884985692580635,-0.5283829410167789,0.02240261077358829,AS51 01-21-16 C5350 Index,2015-12-16,-28
2016-01-14,1.0,3.0,1.5,6389.0,call,2016-01-21,5350,AS51,4909.383,2016-01-14,0.3015789733039108,0.02017991846744109,0.00023791362796313575,0.33164952711148893,-0.7068818603705841,0.018712236730358628,AS51 01-21-16 C5350 Index,2015-12-16,-29
